user_id,score,product_id
1010508,0.0032283952531256,0
1010508,0.0027655815196737,0
1010508,0.1489803271727562,0
1025935,0.0138343321786749,0
1025935,0.0089351107928939,0
1126019,0.0206612851835659,0
1126019,0.0226419958417451,0
1126019,0.0552434420542665,0
1127920,0.013780215129597,0
1127920,0.0275082104441977,0
1148380,0.0421058203071199,0
1148380,0.0297324363604429,0
1148380,0.0112756801764986,0
1200116,0.042932534384751,0
1200116,0.1862905133666139,0
1200116,0.0017754283279997,0
1200116,0.0426698207778731,0
1200116,0.0588194132949079,0
1200116,0.0031231197707121,0
1200116,0.0505321710693152,0
1200116,0.0019014486459017,0
1458898,0.0072712337439034,0
1458898,0.0037993674868094,0
1485396,0.0307007811957524,0
1485396,0.0012225533424398,0
1485396,0.0019025283578322,0
1506005,0.0026513346813924,0
1506005,0.0178448402240444,0
1534908,0.2237581392527377,0
1534908,0.0208166100867558,0
1534908,0.0273774102483756,0
1542327,0.0223929853736082,0
1542327,0.0116037467768449,0
1542327,0.006790623320235,0
1542327,0.0080393873908098,0
1542327,0.2266642597244218,0
1542867,0.0787248317254629,0
1542867,0.040403533511608,0
1542867,0.0628010658795322,0
1625588,0.0055250909864119,0
1625588,0.0384655787297808,0
1625588,0.0062115099950609,0
1625588,0.000169474658161,0
1625588,0.0009620915448464,0
1636459,0.0456097878600947,0
1636459,0.0240854110489045,0
1636459,0.1812057047965781,0
1770042,0.0094494780430189,0
1770042,0.4664111900719443,0
1928153,0.004869532167816,0
1928153,0.0046758297027829,0
1928153,0.0002753808109488,0
2016679,0.1271188456419543,0
2016679,0.0064860290798505,0
2016679,0.3884505456518163,0
2032178,0.0026663983270798,0
2032178,0.0709647528599592,0
2032178,0.0153486538336034,0
2312198,0.0045179982118145,0
2312198,0.0056039006774499,0
2312198,0.0221421769327431,0
2386213,0.0479865380730132,0
2386213,0.0078254797765669,0
2519200,0.0035630962279404,0
2519200,0.0002656544187224,0
2612114,0.0287369523783108,0
2612114,0.0052582047746532,0
2625498,0.0024869018681691,0
2625498,0.00709343147884,0
2625498,0.0023744635150574,0
2625498,0.0112839042577616,0
2744698,0.0185037591641027,0
2744698,0.0075972264286005,0
2744698,0.0168398711126085,0
2913352,0.0338522547777394,0
2913352,0.0078678108716608,0
2913352,0.0206336308521414,0
3078088,0.0048477246579779,0
3078088,0.002207962349397,0
3085001,0.0039262334074317,0
3085001,0.0020651971648871,0
3085001,0.0034660530399749,0
3103720,0.0028174732683265,0
3103720,0.0387840884506694,0
3179586,0.02710004520924,0
3179586,0.0034331965748868,0
3179586,0.0512558933051681,0
3235171,0.0038628456304185,0
3235171,0.5246197548773478,0
3235171,0.0345291236531402,0
3293633,0.0057427912073545,0
3293633,0.0047020092046456,0
3293633,0.0031067614471454,0
3324732,0.0081119499401527,0
3325895,0.0144059746680945,0
3325895,0.0024353769511217,0
3444754,0.0306707492278212,0
3451223,0.0017944051469639,0
3451223,0.0082278957461717,0
3451223,0.0002424854002864,0
3490931,0.1380950349921553,0
3490931,0.0153144055226109,0
3490931,0.0324636497930414,0
3513695,0.0708621993687127,0
3513695,0.0031106556359058,0
3513695,0.6027391927851429,0
3561052,0.1498057755555783,0
3561052,0.3213836909459546,0
3561052,0.0266093849336056,0
3561052,0.0035515636092587,0
3561052,0.0143487346934615,0
3986819,0.0071997323465379,0
3986819,0.0046957259238521,0
4014621,0.0943620637212968,0
4014621,0.0440538672663153,0
4014621,0.0048042703057557,0
4121023,0.0001714561505591,0
4121023,0.008703640893092,0
4152740,0.0027780374690002,0
4152740,0.031956303324701,0
4152740,0.0001081505532047,0
4152740,0.0111486626094766,0
4334018,0.0012357191353322,0
4334018,0.0069905441242397,0
4334018,0.1033927825995331,0
4371867,0.040299643044447,0
4371867,0.2746977205329521,0
4371867,0.041898540516045,0
4477228,0.0038139833337912,0
4477228,0.0061992193239369,0
4482949,0.0008641221898155,0
4482949,0.0007438587023863,0
4532338,0.3290327376263797,0
4561112,0.0049454953188736,0
4561112,0.014932094284918,0
4561112,0.0097530760932377,0
4680254,0.1299642973960841,0
4680254,0.2389273336631501,0
4680254,0.0019798795948188,0
4713529,0.010470666446889,0
4713529,0.0170813824864624,0
4713529,0.0121732799565984,0
4715157,0.0432485247642319,0
4715157,0.0046050929502933,0
4715157,0.0157717512130335,0
4715157,0.0155046568889993,0
4715157,0.0116190809636754,0
4998294,0.0046276633777173,0
4998294,0.0232552089865824,0
4998294,0.0041256870616262,0
5108711,0.0073740558997002,0
5152656,0.0111316657310735,0
5165108,0.0020259915952679,0
5165108,0.0182169273755078,0
5214240,0.0036707756045136,0
5287739,0.0625402316037629,0
5287739,0.0177015540448454,0
5287739,0.1056898325513868,0
5305451,0.0301554088373394,0
5305451,0.006943268610106,0
5305451,0.0040529971715335,0
5390184,0.1803735034871317,0
5390184,0.028410635358368,0
5402912,0.0131374260149754,0
5402912,0.0018685627822809,0
5416500,0.0011002437213653,0
5416500,0.0005911401540849,0
5416500,0.0672975177510803,0
5419044,7.017338826512028e-05,0
5419044,0.0029876247481945,0
5532242,0.0028895580914154,0
5532242,0.0030389074774923,0
5532242,0.0698590617417845,0
5554404,0.0124892924355029,0
5554404,0.0656814350082005,0
5583257,0.0010837840240835,0
5583257,0.0014647855036117,0
5583257,0.0016701269142737,0
5640192,0.0001095990428112,0
5640192,0.0011948389857469,0
5640192,0.0023655102696863,0
5692162,0.0056020309298571,0
5703849,0.0119080081852513,0
5703849,0.0001618820565865,0
5703849,0.010762620147053,0
5721841,0.1279126680922604,0
5721841,0.380682479315905,0
5875017,0.0024367936289951,0
5875017,0.2305268612111343,0
5875017,0.3514346258033035,0
5911347,0.0013975479737196,0
5911347,0.0052084288695071,0
5911347,0.0215161635204505,0
5911347,0.1118088333518621,0
6068321,0.0017865425323879,0
6068321,0.0215752165577955,0
6119372,0.1508639387097056,0
6119372,0.0037264605155597,0
6119372,0.0125909014133705,0
6119372,0.0198838737893214,0
6237727,0.0593401744675147,0
6237727,0.0028858252022292,0
6250452,0.0885540005166091,0
6250452,0.0116618458982876,0
6298587,0.2917256411408084,0
6298587,0.0095019139461212,0
6298587,0.0484137308880041,0
6361185,0.0020005964052075,0
6395512,0.0401205915229202,0
6395512,0.0261386300222151,0
6395512,0.0005231479075949,0
6507770,0.00035527566137,0
6507770,0.0279691804510558,0
6530098,0.0221942969053589,0
6559735,0.0702213542190943,0
6569584,0.0010189670538308,0
6569584,0.0106274607147166,0
6626486,0.0102438859035994,0
6626486,0.0146825465764959,0
6641428,0.0135790402615365,0
6641428,0.0149165154010652,0
6707417,0.0114018771572894,0
6707417,0.0340092623808706,0
6744632,0.1282934499205339,0
6744632,0.0039126727362506,0
6744632,0.006772689495042,0
6980414,0.0341041073056746,0
6980414,0.016108207597773,0
6980414,0.0096407633576095,0
7040906,0.1236543238306106,0
7040906,0.0494262547251503,0
7040906,0.1010864236023255,0
7081988,0.015480719678437,0
7081988,0.2692589782335066,0
7081988,0.0037530922601944,0
7166339,0.0266060128780083,0
7166339,0.0033402684217448,0
7166339,0.0563813073241087,0
7199107,0.0382790459610345,0
7199107,0.0029487506222332,0
7199107,0.008983584562463,0
7202123,0.0050172781819761,0
7205958,0.0023104290294562,0
7205958,0.0005604605572277,0
7205958,0.0030602277273444,0
7205958,8.954132280828102e-05,0
7205958,0.0004470311043351,0
7530466,0.0023226882337582,0
7530466,0.5608557341374459,0
7564947,0.0012731380753915,0
7564947,0.0033916344518427,0
7604728,0.0064368401109094,0
7604728,0.0014000157767524,0
7636101,0.0286072501834047,0
7636101,0.0017924379091327,0
7636101,0.000539546644047,0
7636101,0.0061666643679256,0
7672782,0.0258427904686176,0
7672782,0.2668337661710504,0
7672782,0.0025701022953798,0
7672782,0.0026183259780129,0
7678268,0.0505276898578273,0
7737943,0.0086917197216275,0
7737943,0.0514517318145466,0
7737943,0.0047195877296415,0
7740476,0.013822718775343,0
7740476,0.0945189033851409,0
7740476,0.0056801413502001,0
7740476,0.0046036828969242,0
7802665,0.0031091643318004,0
7802665,0.0186295260542886,0
7802665,0.0026932650521507,0
7804734,0.0071420112540945,0
7804734,0.6056182763697745,0
7956929,0.0220597914596325,0
7956929,0.0083894427959992,0
7956929,0.2699800958340664,0
7961047,0.0488237482151271,0
7961047,0.0051703139696406,0
7961047,0.0001444826576415,0
7968369,0.0035267670394606,0
7968369,0.0001100269417886,0
7968369,0.0046617468054779,0
7982339,0.0130829876252293,0
7982339,0.1421048766018279,0
7982339,0.01859074481574,0
8018269,0.0529328960991612,0
8018269,0.0362444680615872,0
8018269,0.0026229325259848,0
8018269,0.0029545511284604,0
8029665,0.0031949446264719,0
8029665,0.0070725782367096,0
8029665,0.1684443385017222,0
8098665,0.0045538505524404,0
8098665,0.2358921301107489,0
8098665,0.2787709323515548,0
8142172,0.037639491786471,0
8142172,0.0035319027466776,0
8144659,0.041629663436551,0
8144659,0.3052992569030206,0
8180790,0.0141223469605052,0
8180790,0.004083900124507,0
8180790,0.023752260814423,0
8317789,0.0141079708764818,0
8317789,0.0022763547676316,0
8323429,0.0888702196969508,0
8323429,0.0054295281357609,0
8323429,0.0036225077133186,0
8389853,0.0457294511458397,0
8444293,0.028947444659137,0
8444293,0.0296832985752005,0
8474128,0.0091907312635671,0
8474128,0.0014357287314634,0
8474128,0.0247845820506738,0
8502408,0.0007818271603667,0
8502408,0.0551203425453132,0
8511867,0.0002997478697119,0
8511867,0.0076315223325557,0
8511867,0.0106304497477974,0
8590859,0.0044721399064916,0
8590859,0.0081465983867001,0
8590859,0.0907153164126812,0
8689874,0.0316020080600049,0
8689874,0.0425870277172523,0
8810948,0.0887160030099749,0
8810948,0.6990003094317973,0
8810948,0.000732301192954,0
8810948,0.1893808492905531,0
8810948,0.0025323583677362,0
8810948,0.0046587175274255,0
8856242,0.0024849660629851,0
8856242,0.0152467549032745,0
8856242,0.005503876131325,0
8856242,0.0077201847573248,0
8903959,0.0077709325724896,0
8903959,0.0086734849642444,0
8980872,0.0016569721867393,0
8980872,0.0077285553916345,0
8986418,0.0025916545495813,0
9203862,0.0074541229748791,0
9203862,0.0024871744848278,0
9206457,0.1474584227473915,0
9206457,0.0480052058976978,0
9220769,0.0742262749840301,0
9220769,0.0013189978561243,0
9220769,0.0194428284026115,0
9225910,0.0556930288703416,0
9225910,0.004872138110369,0
9225910,0.0014187257453189,0
9282461,0.1449899948266017,0
9282461,0.0148084375334961,0
9282461,0.0171713856702876,0
9328568,0.0153995860601704,0
9328568,0.0595743629219363,0
9328568,0.0035456165262095,0
9591069,0.0077352489979705,0
9591069,0.0022204075983506,0
9690618,0.0001127598015043,0
9690618,0.0080723776698467,0
9690618,0.0499684383816372,0
9814993,0.1395112213802045,0
9814993,0.0101097159950186,0
9814993,0.0175622431907434,0
9818859,0.0017964606226417,0
9818859,0.0074696521088307,0
9818859,0.0084306949479054,0
9831026,0.0013362202515665,0
9831026,0.0245668451972989,0
9878828,0.0044512416820433,0
9878828,0.0112298669291363,0
9878828,0.0082457070218235,0
9940812,0.0030763947778356,0
9940812,0.0040048427588344,0
9940812,0.0134931149245613,0
9948786,0.382767301839426,0
9948786,0.0005196761177425,0
9961005,0.0019280106578453,0
9961005,0.0015380554463964,0
9961005,0.0046985143938977,0
9996915,0.0290061870186371,0
9996915,0.0287673940363814,0
9996915,0.010894255340756,0
1004551,0.008985425629486,0
1004551,0.0116960412391774,0
1004551,0.0010510417956026,0
1004551,0.0152796320014804,0
1004551,0.0219545192676601,0
1004672,0.1413797699074985,0
1004672,0.0129622271413655,0
1004672,0.0028056740011549,0
1004672,0.0029550526139367,0
1004672,0.4079696826177993,0
1004672,0.0807448213337198,0
1004672,0.0026943304204335,0
1005118,0.0128822607376281,0
1005118,0.0151630890360156,0
1005118,0.0047402612697862,0
1005294,0.0011284161126781,0
1005294,0.003549205742297,0
1005294,0.0023531111350412,0
1005294,0.1915059474752624,0
1005294,0.002219877032081,0
1005984,0.2583437568873719,0
1005984,0.0018341662093679,0
1005984,0.0049648763830553,0
1005984,0.2338308931930395,0
1006649,0.3119497884387983,0
1006649,0.0036012181661513,0
1006649,0.0135828264289621,0
1006649,0.0204649448076729,0
1006649,0.0175728703301712,0
1007181,0.0114133102861213,0
1007181,0.0143004122166114,0
1007181,0.0004175906642582,0
1007240,0.043729190653741,0
1007240,0.0038233761474093,0
1007719,0.004524757359068,0
1007719,0.0100148746541588,0
1007719,0.0069308239210103,0
1009652,0.0358621579044375,0
1009652,0.0134088863088161,0
1009652,0.0118822273166235,0
1012990,0.0178136634270438,0
1012990,0.0077777388771494,0
1014433,0.0800656576540563,0
1014433,0.0304461817537774,0
1014433,0.0108450920372037,0
1016480,0.3603052004489889,0
1016480,0.0041052017248146,0
1016480,0.0270641881580347,0
1017269,0.0260020525667951,0
1017269,0.1601118011685848,0
1017269,0.0307382843723257,0
1017737,0.0096462047307598,0
1017737,0.0211366266673041,0
1017737,0.001275309638456,0
1017737,0.0114224865911875,0
1018086,0.0003739470801846,0
1018086,0.014132923406002,0
1018086,0.0025789850016657,0
1018086,0.0283368379747536,0
1018086,0.1959614845168742,0
1018086,0.0432855665138401,0
1018477,0.2698958049578372,0
1018477,0.0078248511590139,0
1018477,0.000175941144225,0
1018669,0.0255498482257486,0
1018669,0.1786940615022592,0
1018669,0.0043686885049955,0
1018669,0.0005770342318876,0
1018669,0.0058064365132455,0
1020144,0.0296828862929773,0
1020144,0.00443810915316,0
1020843,0.0323079675383688,0
1020843,0.1949513032792489,0
1020843,0.4840572762165155,0
1020843,0.0145083201668478,0
1020843,0.2514050556143493,0
1021990,0.0159091167657245,0
1021990,0.0099092498634935,0
1021990,0.0053878682463507,0
1021990,0.0015104022597333,0
1023947,0.0144957722542109,0
1023947,0.0774126216788674,0
1023947,0.0091421284813927,0
1024526,0.0033545715826752,0
