user_id,score
1010508,0.005796838647533461
1010508,0.004832218776220093
1010508,0.001054665050086438
1025935,0.001103158225854294
1025935,0.0031902162627277155
1126019,0.022984784630163325
1126019,0.03062741586482222
1126019,0.004356805282383317
1127920,0.005168483922819993
1127920,0.004736790248012333
1148380,0.0034445751295283217
1148380,0.006996160717735641
1148380,0.058606997943431736
1200116,0.013526299443750564
1200116,0.0006047213846036595
1200116,0.01001831180845184
1200116,0.003713639100708155
1200116,0.00857148985971745
1200116,0.0100918976386798
1200116,0.007327490944509065
1200116,0.0059041289506451345
1458898,0.0017157167379095156
1458898,0.005896904001327353
1485396,0.0006804601633380957
1485396,0.005960129014307595
1485396,0.008842500284142582
1506005,0.04899143022012658
1506005,0.0028145927058523283
1534908,0.0004905817896366866
1534908,0.004090669751544118
1534908,0.05512134374398564
1542327,0.018804079443309574
1542327,0.003978550412913018
1542327,0.0010484227362282713
1542327,0.001771233216833869
1542327,0.005173801738594028
1542867,0.0008734954442613074
1542867,0.01066613230077173
1542867,0.003261876952069824
1625588,0.010118001005637952
1625588,0.06834857409486984
1625588,0.43055527096463925
1625588,0.0019297867025336102
1625588,0.45306975655021514
1636459,0.0016327008820808315
1636459,0.2091214329675665
1636459,0.006567492497004814
1770042,0.02005226882758002
1770042,0.020461192619584574
1928153,0.004548834532253681
1928153,0.03171390772046412
1928153,0.0034817988179790646
2016679,0.006415343187407266
2016679,0.061507039239144495
2016679,0.008916114256175984
2032178,0.01104510162534364
2032178,0.004425736224931302
2032178,0.007786158927458333
2312198,0.007770714986463694
2312198,0.006094323659132066
2312198,0.0027426879488581
2386213,0.005940834913823472
2386213,0.001166036402598871
2519200,0.03235284249855623
2519200,0.030737891427139046
2612114,0.023851765232473
2612114,0.010571117861415442
2625498,0.0006550425220736421
2625498,0.0036253374605606696
2625498,0.0024707222241313657
2625498,0.24496563449136866
2744698,0.003548972377937799
2744698,0.02479296024465549
2744698,0.02585880862318014
2913352,0.5336334304143076
2913352,0.022088706343071196
2913352,0.00715876426266582
3078088,0.001875823960060785
3078088,0.001582018797047892
3085001,0.005749151672963382
3085001,0.00044118397297418315
3085001,0.00031006815149916867
3103720,0.002637877129216573
3103720,0.0010137733726698346
3179586,0.0023860443931454306
3179586,0.016558404009255602
3179586,0.28921873249909824
3235171,0.007321691567585781
3235171,0.002339790138405984
3235171,0.018580394264348845
3293633,0.0020140647713102647
3293633,0.001993920492957478
3293633,0.024130779810845344
3324732,0.000736002264885006
3325895,0.0012361728386256468
3325895,0.0016034380428441677
3444754,0.0036293473249171863
3451223,0.019099655821883492
3451223,0.011140705621173285
3451223,0.002456472930914128
3490931,0.048610728013022415
3490931,0.003163930048488573
3490931,0.005519552196601961
3513695,0.04295320605217084
3513695,0.0051205384205147446
3513695,0.002899313476867298
3561052,0.006666391923667486
3561052,0.0027793621488123245
3561052,0.0038706262623210107
3561052,0.0435911863621168
3561052,0.11572499853384025
3986819,0.0074004796910471
3986819,0.0031870857028144625
4014621,0.003208092316206074
4014621,0.005941201182785785
4014621,0.08248169025553785
4121023,0.0007967545806843512
4121023,0.00086423993089738
4152740,0.04118584003998144
4152740,0.00911880341553492
4152740,0.0011864795926514737
4152740,0.0029132635674545926
4334018,0.005432832630352881
4334018,0.0748612628555353
4334018,0.007813999489121324
4371867,0.0017295549984658557
4371867,0.030744331344348567
4371867,0.0052603749977805595
4477228,0.0023476729817358826
4477228,0.14300657431913177
4482949,0.00297042387758501
4482949,0.04328497910625667
4532338,0.001879308502718702
4561112,0.0013127240922403448
4561112,0.002519259701041604
4561112,0.005801567542561903
4680254,0.3097431180959575
4680254,0.0019788808657534318
4680254,0.005694948109142823
4713529,0.0010777885107454022
4713529,0.011207162917148777
4713529,0.010160969851090306
4715157,0.0029062623736414114
4715157,0.0188097471465646
4715157,0.0064820045825308165
4715157,0.0907431118205106
4715157,0.01605826019269447
4998294,0.00156212890001969
4998294,0.017632993352850516
4998294,0.06960994046155024
5108711,0.004247902676395192
5152656,0.020358840606803714
5165108,0.06375111452775135
5165108,0.005026960603004448
5214240,0.0027403995191173825
5287739,0.005864456638784532
5287739,0.016254795352135375
5287739,0.003120545646268664
5305451,0.007423991619358646
5305451,0.0038421386023885563
5305451,0.12502994139580123
5390184,0.001718758345420909
5390184,0.00122986983861288
5402912,0.013750440010809018
5402912,0.003019914634846966
5416500,0.01465724249874392
5416500,0.005637048697475122
5416500,0.005016436467650229
5419044,0.0006918967480523998
5419044,0.0004846642475922143
5532242,0.005594798867381272
5532242,0.009634870405486244
5532242,0.27634318832854976
5554404,0.00234098413732709
5554404,0.0012499901154161507
5583257,0.036581068039285285
5583257,0.004269918651708188
5583257,0.00966395076552989
5640192,0.012114581765303944
5640192,0.036162070571031685
5640192,0.0028304759098023353
5692162,0.004024082035411817
5703849,0.011812021348616796
5703849,0.08041549447390588
5703849,0.0048722088374977095
5721841,0.004210512901629303
5721841,0.036100890255197825
5875017,0.024201380410342584
5875017,0.0038746096360633654
5875017,0.007470103373931994
5911347,0.0022768784735553074
5911347,0.006374012911567842
5911347,0.0077198374848528005
5911347,0.023036783457494634
6068321,0.1084910340519507
6068321,0.013150044796631975
6119372,0.005838075081396152
6119372,0.016437200778084467
6119372,0.013213062783379416
6119372,0.0044998971517268985
6237727,0.011033969555308273
6237727,0.0035295539713953395
6250452,0.009111645090384233
6250452,0.07583084909784503
6298587,0.012552575677103085
6298587,0.0016605984245501397
6298587,0.003422575509673322
6361185,0.026400936452416257
6395512,0.02659169727679129
6395512,0.0011135162896660123
6395512,0.003467315368835752
6507770,0.006285655268246827
6507770,0.001345862289451407
6530098,0.007676334632535623
6559735,0.0016416660695723762
6569584,0.0045704852756019865
6569584,0.010431107522976442
6626486,0.0027979565044396124
6626486,0.0018108988154658511
6641428,0.004437728778087739
6641428,0.0027321743467323177
6707417,0.007540966466001707
6707417,0.06661207691991036
6744632,0.006294648478370774
6744632,0.018540853196541713
6744632,0.008010625916310384
6980414,0.004227318441614453
6980414,0.004101645076523164
6980414,0.008622948486288539
7040906,0.013249978672446925
7040906,0.020700411624816492
7040906,0.001031807008342014
7081988,0.00481457537009642
7081988,0.011492447180245611
7081988,0.0017459443588646588
7166339,0.0010837691204064759
7166339,0.011199408358086428
7166339,0.0011020789923443868
7199107,0.003979454197215739
7199107,0.0016917225964631839
7199107,0.0042809059676689794
7202123,0.014416067760291211
7205958,0.0031108970619521106
7205958,0.047521298837310336
7205958,0.0018869574249464674
7205958,0.008020962789580283
7205958,0.009681411789816302
7530466,0.1527619053703706
7530466,0.0022985461038301552
7564947,0.0025471969146604297
7564947,0.014548317244080166
7604728,0.006877716920554974
7604728,0.023290833874627194
7636101,0.009436079242376839
7636101,0.005566846786007744
7636101,0.0010999719732788682
7636101,0.007080971010617355
7672782,0.0029534855252633416
7672782,0.012891842921139703
7672782,0.027399903830864037
7672782,0.07254473533554374
7678268,0.0010248842490221506
7737943,0.0008041552391241665
7737943,0.008238384430084246
7737943,0.03566872650392075
7740476,0.0017255126946978247
7740476,0.003937986325110149
7740476,0.02457234167496642
7740476,0.23470679860107876
7802665,0.008026655817344998
7802665,0.003565751473038051
7802665,0.0031772624054461824
7804734,0.0022676367642061454
7804734,0.004565939233464694
7956929,0.18355989891922903
7956929,0.04652472462653554
7956929,0.005125058035178857
7961047,0.009252411321534367
7961047,0.029120758876187508
7961047,0.009800196098542362
7968369,0.029662641969732065
7968369,0.007271663649800731
7968369,0.0023754378241998505
7982339,0.006372228653001728
7982339,0.0021111884828975288
7982339,0.017657040829768187
8018269,0.0010638200071481083
8018269,0.008375810449339
8018269,0.02565183062288263
8018269,0.0018151629215946846
8029665,0.11511274309300297
8029665,0.010087947612273426
8029665,0.0018948909399035766
8098665,0.003157965927198437
8098665,0.04877977363833756
8098665,0.1401289395883995
8142172,0.0024702717486864427
8142172,0.0022484862430660144
8144659,0.0027385993983219024
8144659,0.0018275831196440898
8180790,0.0018531893935092019
8180790,0.005160626579936942
8180790,0.001148121670580456
8317789,0.003342816591246538
8317789,0.00489283365441796
8323429,0.05975758020616499
8323429,0.008329799323716258
8323429,0.004428310675793148
8389853,0.09648612844485029
8444293,0.0018559570989715036
8444293,0.004961419671431795
8474128,0.0022140600824189357
8474128,0.0048741051957136685
8474128,0.09416367049835427
8502408,0.012141255688644532
8502408,0.007201031109260674
8511867,0.006912123377553042
8511867,0.07735437562773692
8511867,0.005526770104101195
8590859,0.008231988667882549
8590859,0.007514780143864742
8590859,0.0009756506032777717
8689874,0.0023932143767507246
8689874,0.0024713712440809603
8810948,0.014005589022139614
8810948,0.018672743549939478
8810948,0.014769969352257984
8810948,0.008410077892727286
8810948,0.0036464936917776423
8810948,0.0026321888520130145
8856242,0.0029387999239507434
8856242,0.031667892540670727
8856242,0.0014659128970022708
8856242,0.0018676133407201515
8903959,0.013177536896909368
8903959,0.0008103243922762211
8980872,0.0027086329527984685
8980872,0.010005028872940391
8986418,0.008660183370827591
9203862,0.0035857770926622894
9203862,0.010138840091794872
9206457,0.001549623107677707
9206457,0.002188214097642161
9220769,0.00985449253363216
9220769,0.0361637813217899
9220769,0.012876463833011598
9225910,0.0017855222373871467
9225910,0.0012701385663061028
9225910,0.010666434474876755
9282461,0.009854173747775754
9282461,0.004885278392731243
9282461,0.0013271573582532123
9328568,0.003621043874128604
9328568,0.004479470680602896
9328568,0.0016887042630913346
9591069,0.001182446770958461
9591069,0.03368672328618817
9690618,0.004424803501436998
9690618,0.004365109143018531
9690618,0.0032650655178694424
9814993,0.002692995136929586
9814993,0.004536096428896197
9814993,0.005601555626060243
9818859,0.0010632508723540993
9818859,0.016242089349767154
9818859,0.017043256204297825
9831026,0.06419512922670344
9831026,0.011224125944296797
9878828,0.009955167337280217
9878828,0.0067563521249740365
9878828,0.0029033666837345144
9940812,0.0035255680455016335
9940812,0.0008039977336484253
9940812,0.0031335624176549583
9948786,0.0031075953396575316
9948786,0.0012742768136416384
9961005,0.00400904244037333
9961005,0.0041877694945328895
9961005,0.004609896770143334
9996915,0.0011025295934981685
9996915,0.0017872297146134901
9996915,0.0007979932346205673
1004551,0.00226814827983281
1004551,0.005282884341259997
1004551,0.0014943457633090234
1004551,0.009992322748347425
1004551,0.008173303751861717
1004672,0.0008951501308545011
1004672,0.0038994477076282137
1004672,0.006097731498256561
1004672,0.0007445909149581333
1004672,0.009963102104200514
1004672,0.0016979826044776058
1004672,0.0005144932809407268
1005118,0.0018057858276405707
1005118,0.004410325607157781
1005118,0.0488629865643702
1005294,0.057039917190632713
1005294,0.006266301258718546
1005294,0.007023452756935896
1005294,0.012945607815354091
1005294,0.08567792587084859
1005984,0.0038549314144688653
1005984,0.0068302870835245545
1005984,0.004059899900424758
1005984,0.0024076112125983548
1006649,0.011788436101774007
1006649,0.025583723324094875
1006649,0.005701961391129649
1006649,0.0004062586494359355
1006649,0.01639713917693989
1007181,0.019055837191400703
1007181,0.0010921661233515272
1007181,0.016381090955312993
1007240,0.0022072170002346483
1007240,0.006187275437210781
1007719,0.015244938761245868
1007719,0.00402318808081325
1007719,0.034441022328015485
1009652,0.0037182558897509307
1009652,0.0021322485103188573
1009652,0.002789761632775784
1012990,0.0028415636984003134
1012990,0.005510664221275932
1014433,0.06901676994288752
1014433,0.009646863175167315
1014433,0.012734164714392815
1016480,0.001877960285004804
1016480,0.004627616487400994
1016480,0.017710513753383436
1017269,0.005165278748064608
1017269,0.004022241245788467
1017269,0.1877980327874137
1017737,0.01636791695914688
1017737,0.002487036349239719
1017737,0.009481550038453024
1017737,0.01676012165849363
1018086,0.0013734255460228601
1018086,0.08404978674391911
1018086,0.0007960863046092498
1018086,0.000695579381973575
1018086,0.00186274971727503
1018086,0.012056361976581687
1018477,0.0007651048337886022
1018477,0.04066265028722513
1018477,0.030624588996343682
1018669,0.0010835309811559578
1018669,0.008620721991044274
1018669,0.023290913723969433
1018669,0.000785567516770057
1018669,0.008984147697463812
1020144,0.019689332797359314
1020144,0.008790124556956198
1020843,0.01858051502419457
1020843,0.013950090725062588
1020843,0.004577518418249108
1020843,0.0006473013302977387
1020843,0.003493672182603566
1021990,0.0033272790954350434
1021990,0.0027504582603859904
1021990,0.0018985536768192507
1021990,0.02256130291186591
1023947,0.00381820772280585
1023947,0.0023519637704024652
1023947,0.0010077803953689455
1024526,0.0012450935113518522
1024526,0.010080251784011153
1024526,0.008060714929076177
1024526,0.0020581310713491756
1026528,0.011346220155996362
1026528,0.11044307282492338
1026528,0.008428759520167556
1026528,0.0014971843973444001
