user_id,score
1010508,3.239996101814764e-08
1010508,2.2563482770227145e-09
1010508,2.802447012023145e-09
1025935,8.987346158105877e-09
1025935,2.75571070442164e-10
1126019,6.675658258016022e-09
1126019,7.79367624438327e-10
1126019,6.901911733433227e-08
1127920,2.8958542665480574e-06
1127920,6.251687992069206e-06
1148380,2.202036286768415e-08
1148380,2.5706243768599372e-09
1148380,0.0007896184520682728
1200116,1.4831977852891558e-08
1200116,4.483959981139292e-07
1200116,2.0553549068277458e-08
1200116,7.1761078935066286e-09
1200116,6.043394286397865e-09
1200116,0.00011147193093713598
1200116,2.4929956741211293e-08
1200116,4.977461681998884e-09
1458898,4.925487684796871e-07
1458898,1.1163559733692767e-09
1485396,1.914408126369713e-09
1485396,1.3944592487015086e-09
1485396,2.0893889569093207e-08
1506005,8.143876057432164e-07
1506005,3.6795001086463403e-09
1534908,1.5531387160001578e-06
1534908,6.187985578207876e-07
1534908,1.4486809767266329e-08
1542327,2.063011761274262e-09
1542327,6.799236680496174e-08
1542327,2.0367937767954875e-08
1542327,1.7350180006767916e-09
1542327,1.3268383243475326e-08
1542867,4.456035536874962e-09
1542867,8.525442567237338e-10
1542867,4.3334544896829556e-07
1625588,1.2119463038503593e-09
1625588,6.739496149683147e-06
1625588,2.1538426703874747e-09
1625588,1.1040127333713361e-06
1625588,3.4819595812313063e-08
1636459,6.83840159103858e-08
1636459,1.5605414914591115e-07
1636459,9.809874584229538e-09
1770042,8.196037467098049e-07
1770042,3.104929608072749e-08
1928153,5.3781605349036894e-08
1928153,1.705042847923148e-05
1928153,5.018404630441041e-05
2016679,2.139437599307222e-08
2016679,2.3450445055992284e-05
2016679,5.945223448645054e-07
2032178,1.5455850221257017e-09
2032178,8.61100151649703e-10
2032178,2.793258430828062e-09
2312198,3.7662303634653446e-07
2312198,7.903737678400493e-09
2312198,8.070720570195869e-10
2386213,6.497281956136736e-06
2386213,4.086191873241528e-09
2519200,6.2629206297951605e-09
2519200,3.2752751578163465e-10
2612114,3.1891033855018143e-08
2612114,1.2698703016907161e-08
2625498,2.6884355137054026e-07
2625498,3.1876883228240446e-08
2625498,6.776122541747122e-09
2625498,7.023397933210243e-09
2744698,5.22359684922747e-07
2744698,1.2088847868713378e-08
2744698,1.6372222922452776e-07
2913352,2.291880427326906e-05
2913352,1.1883531798738754e-07
2913352,7.060878533816274e-10
3078088,1.8432093022472308e-09
3078088,3.8121337769808565e-06
3085001,1.082070696916776e-06
3085001,5.670280552114556e-09
3085001,1.3071189440921339e-08
3103720,3.5445243189931895e-07
3103720,4.941050234171326e-07
3179586,1.0831471669424328e-06
3179586,1.7248616081550606e-08
3179586,2.4730505076167863e-06
3235171,0.02906022793471544
3235171,7.233225456959605e-09
3235171,1.9223944213156125e-08
3293633,0.001427949668250894
3293633,1.216663598020939e-07
3293633,1.0286615168352187e-08
3324732,8.693169837508597e-08
3325895,7.704904062502575e-09
3325895,4.6451145728677117e-07
3444754,2.6367080830529873e-08
3451223,2.7501139729845226e-10
3451223,0.06286802190699572
3451223,3.294355630720839e-08
3490931,2.280501447937268e-09
3490931,1.0784783316068509e-08
3490931,4.002934549893349e-09
3513695,5.116197070161122e-06
3513695,2.1860523473557287e-08
3513695,2.1430761102957803e-08
3561052,0.03689886425122895
3561052,3.5133784748653446e-09
3561052,2.7367004951541005e-06
3561052,3.589628512033751e-09
3561052,6.163855853171027e-07
3986819,6.511131469070261e-07
3986819,1.1414704892510394e-08
4014621,4.6063956985437895e-09
4014621,1.617021727417995e-09
4014621,6.582955431258684e-09
4121023,7.233928722872893e-10
4121023,0.0002504124677031182
4152740,8.685911124091458e-08
4152740,1.259699298389244e-07
4152740,6.655782351498507e-08
4152740,1.9085722463761607e-09
4334018,3.3743986059477175e-09
4334018,2.9304660452183908e-09
4334018,1.3226203972756399e-08
4371867,0.2870616690551829
4371867,1.253103362713193e-09
4371867,9.58295070512845e-07
4477228,5.700652795369254e-07
4477228,1.8987360956441115e-08
4482949,6.951386702204866e-05
4482949,1.721633035962152e-07
4532338,2.660317164251022e-08
4561112,4.4182109368110027e-07
4561112,5.559182112569279e-08
4561112,1.3009088469001816e-08
4680254,2.7023612177445385e-08
4680254,6.426000450833384e-07
4680254,1.605598546960168e-09
4713529,2.517226228554417e-07
4713529,1.7755420367955276e-06
4713529,1.283257375191808e-08
4715157,1.0044954558731885e-06
4715157,8.773473746763683e-07
4715157,7.389346301769901e-10
4715157,1.3861014903274687e-06
4715157,3.915197262737799e-09
4998294,6.332043847315949e-08
4998294,7.277409832232442e-10
4998294,7.954466832444053e-09
5108711,6.191750367717323e-09
5152656,2.3040642163683026e-09
5165108,1.753163494358159e-08
5165108,4.747138248841838e-07
5214240,3.967595502059023e-09
5287739,2.8495886377418842e-08
5287739,7.059979958789804e-05
5287739,8.307430436890593e-06
5305451,1.0542689800558086e-09
5305451,1.824460784458885e-07
5305451,1.0477369008963348e-09
5390184,6.288924388509887e-08
5390184,5.234216013189008e-09
5402912,3.371937376701442e-08
5402912,6.727230639701338e-08
5416500,2.4106463665095196e-06
5416500,1.0637218350762787e-08
5416500,9.087647664754068e-08
5419044,0.0002980070402019998
5419044,8.414575508424507e-09
